cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL001621,DCL008399,12,5,B04,Email domain and local-part prefix,1,60,STG029758,MARKETING,MKT008456,STG074999,SUPPORT,SUP001697,True,0.8444,False,0.0,True,0.6957,False,0.0,False,0.0,False,0.0,0.7849,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001621,PCL008341
DCL001621,DCL010622,12,2,B04,Email domain and local-part prefix,1,24,STG029758,MARKETING,MKT008456,STG075948,SUPPORT,SUP002646,True,0.8696,False,0.0,True,0.75,False,0.0,False,0.0,False,0.0,0.8217,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001621,PCL010212
DCL001622,DCL008010,3,6,B04,Email domain and local-part prefix,1,18,STG021905,MARKETING,MKT000603,STG078136,SUPPORT,SUP004834,True,0.8,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8,0.5,,email | name,email | name,2,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001622,PCL007990
DCL001623,DCL008456,5,5,B04,Email domain and local-part prefix,1,25,STG023214,MARKETING,MKT001912,STG012716,ECOMMERCE,TXN004716,True,0.8511,False,0.0,True,0.7273,False,0.0,True,0.3333,False,0.0,0.7235,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001623,PCL008390
DCL001630,DCL008717,8,3,B04,Email domain and local-part prefix,1,24,STG076124,SUPPORT,SUP002822,STG026455,MARKETING,MKT005153,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001630,PCL008618
DCL001630,DCL010500,8,1,B04,Email domain and local-part prefix,1,8,STG076124,SUPPORT,SUP002822,STG033213,MARKETING,MKT011911,True,0.85,False,0.0,True,0.7059,False,0.0,False,0.0,False,0.0,0.7924,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001630,PCL000040
DCL001631,DCL008422,5,3,B04,Email domain and local-part prefix,1,15,STG013581,ECOMMERCE,TXN005581,STG025635,MARKETING,MKT004333,True,0.9,False,0.0,True,0.7778,False,0.0,True,0.2,False,0.0,0.7426,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001631,PCL008360
DCL001635,DCL008852,9,3,B04,Email domain and local-part prefix,1,27,STG076799,SUPPORT,SUP003497,STG019015,ECOMMERCE,TXN011015,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001635,PCL008730
DCL001635,DCL009449,9,2,B04,Email domain and local-part prefix,1,18,STG076799,SUPPORT,SUP003497,STG020887,ECOMMERCE,TXN012887,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001635,PCL009257
DCL001637,DCL008948,9,4,B04,Email domain and local-part prefix,1,36,STG076010,SUPPORT,SUP002708,STG023029,MARKETING,MKT001727,True,0.7451,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7451,0.3,,,email,0,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001637,PCL008817
DCL001637,DCL009531,9,2,B04,Email domain and local-part prefix,1,18,STG076010,SUPPORT,SUP002708,STG033073,MARKETING,MKT011771,True,0.7347,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7347,0.3,,,email,0,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001637,PCL009329
DCL001638,DCL010002,4,1,B04,Email domain and local-part prefix,1,4,STG078030,SUPPORT,SUP004728,STG026750,MARKETING,MKT005448,True,0.8163,False,0.0,True,0.5455,False,0.0,False,0.0,False,0.0,0.708,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001638,PCL007615
DCL001640,DCL009267,17,5,B04,Email domain and local-part prefix,1,85,STG077121,SUPPORT,SUP003819,STG033177,MARKETING,MKT011875,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001640,PCL009101
DCL001642,DCL007803,2,8,B04,Email domain and local-part prefix,1,16,STG025218,MARKETING,MKT003916,STG077039,SUPPORT,SUP003737,True,0.8,False,0.0,True,0.5556,False,0.0,False,0.0,False,0.0,0.7022,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001642,PCL007803
DCL001644,DCL009796,6,5,B04,Email domain and local-part prefix,1,30,STG028151,MARKETING,MKT006849,STG078292,SUPPORT,SUP004990,True,0.8421,False,0.0,True,0.625,False,0.0,False,0.0,False,0.0,0.7553,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001644,PCL009553
DCL001645,DCL007826,6,7,B04,Email domain and local-part prefix,1,42,STG029193,MARKETING,MKT007891,STG030641,MARKETING,MKT009339,True,0.8511,False,0.0,False,0.0,False,0.0,True,0.3333,False,0.0,0.7216,0.4,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001645,PCL004424
DCL001645,DCL008359,6,10,B04,Email domain and local-part prefix,1,60,STG029193,MARKETING,MKT007891,STG075854,SUPPORT,SUP002552,True,0.8163,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8163,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001645,PCL008306
DCL001646,DCL010617,10,1,B04,Email domain and local-part prefix,1,10,STG025590,MARKETING,MKT004288,STG075389,SUPPORT,SUP002087,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001646,PCL004331
DCL001649,DCL010482,9,1,B04,Email domain and local-part prefix,1,9,STG022575,MARKETING,MKT001273,STG033008,MARKETING,MKT011706,True,0.8718,False,0.0,False,0.0,False,0.0,True,0.3333,False,0.0,0.7372,0.4,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001649,PCL010133
DCL001651,DCL008622,12,4,B04,Email domain and local-part prefix,1,48,STG076754,SUPPORT,SUP003452,STG027347,MARKETING,MKT006045,True,0.766,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.766,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001651,PCL008537
DCL001651,DCL008713,12,4,B04,Email domain and local-part prefix,1,48,STG076754,SUPPORT,SUP003452,STG024549,MARKETING,MKT003247,True,0.7755,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7115,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001651,PCL008614
DCL001651,DCL010354,12,2,B04,Email domain and local-part prefix,1,24,STG029624,MARKETING,MKT008322,STG075565,SUPPORT,SUP002263,True,0.8077,False,0.0,True,0.72,False,0.0,False,0.0,False,0.0,0.7726,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001651,PCL010028
DCL001654,DCL010561,7,1,B04,Email domain and local-part prefix,1,7,STG028034,MARKETING,MKT006732,STG074278,SUPPORT,SUP000976,True,0.84,False,0.0,True,0.6087,False,0.0,False,0.0,False,0.0,0.7475,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001654,PCL000953
DCL001655,DCL008206,5,4,B04,Email domain and local-part prefix,1,20,STG021426,MARKETING,MKT000124,STG074961,SUPPORT,SUP001659,True,0.8077,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7308,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001655,PCL008166
DCL001656,DCL009935,12,2,B04,Email domain and local-part prefix,1,24,STG026217,MARKETING,MKT004915,STG073607,SUPPORT,SUP000305,True,0.8302,False,0.0,True,0.7273,False,0.0,False,0.0,False,0.0,0.789,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001656,PCL009667
DCL001660,DCL010689,3,2,B04,Email domain and local-part prefix,1,6,STG001660,CRM,CRM001660,STG078138,SUPPORT,SUP004836,True,0.8302,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.775,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001660,PCL010243
DCL001662,DCL008026,5,7,B04,Email domain and local-part prefix,1,35,STG025472,MARKETING,MKT004170,STG027404,MARKETING,MKT006102,True,0.8889,False,0.0,True,0.7857,False,0.0,True,0.1818,False,0.0,0.7367,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001662,PCL008006
DCL001664,DCL008844,4,6,B04,Email domain and local-part prefix,1,24,STG027274,MARKETING,MKT005972,STG074855,SUPPORT,SUP001553,True,0.8293,False,0.0,True,0.6316,False,0.0,False,0.0,False,0.0,0.7502,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001664,PCL008725
DCL001668,DCL010451,3,1,B04,Email domain and local-part prefix,1,3,STG030982,MARKETING,MKT009680,STG032633,MARKETING,MKT011331,True,0.8936,False,0.0,False,0.0,False,0.0,True,0.3333,False,0.0,0.7535,0.4,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001668,PCL010107
DCL001669,DCL009516,7,3,B04,Email domain and local-part prefix,1,21,STG025252,MARKETING,MKT003950,STG078198,SUPPORT,SUP004896,True,0.8837,False,0.0,True,0.7619,False,0.0,False,0.0,False,0.0,0.835,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001669,PCL000319
DCL001669,DCL010484,7,1,B04,Email domain and local-part prefix,1,7,STG025252,MARKETING,MKT003950,STG033059,MARKETING,MKT011757,True,0.8837,False,0.0,False,0.0,False,0.0,True,0.1818,False,0.0,0.7082,0.4,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001669,PCL010135
DCL001669,DCL010617,7,1,B04,Email domain and local-part prefix,1,7,STG073876,SUPPORT,SUP000574,STG075389,SUPPORT,SUP002087,False,0.0,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,1.0,0.2,,name,name,1,1,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL001669,PCL004331
DCL001671,DCL010272,3,1,B04,Email domain and local-part prefix,1,3,STG026149,MARKETING,MKT004847,STG030254,MARKETING,MKT008952,True,0.8511,False,0.0,True,0.72,False,0.0,True,0.3636,False,0.0,0.7261,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001671,PCL009958
DCL001674,DCL010408,9,1,B04,Email domain and local-part prefix,1,9,STG031829,MARKETING,MKT010527,STG032095,MARKETING,MKT010793,True,0.8571,False,0.0,True,0.6957,False,0.0,True,0.3333,False,0.0,0.716,0.6,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001674,PCL010070
DCL001678,DCL008137,9,2,B04,Email domain and local-part prefix,1,18,STG075400,SUPPORT,SUP002098,STG031004,MARKETING,MKT009702,True,0.8,False,0.0,True,0.5556,False,0.0,False,0.0,False,0.0,0.7022,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001678,PCL008100
DCL001678,DCL008275,9,2,B04,Email domain and local-part prefix,1,18,STG075400,SUPPORT,SUP002098,STG011183,ECOMMERCE,TXN003183,True,0.8182,False,0.0,True,0.5333,False,0.0,False,0.0,False,0.0,0.7042,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001678,PCL008228
DCL001681,DCL009077,3,3,B04,Email domain and local-part prefix,1,9,STG019836,ECOMMERCE,TXN011836,STG027435,MARKETING,MKT006133,True,0.875,False,0.0,True,0.7273,False,0.0,True,0.3636,False,0.0,0.7405,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001681,PCL008930
DCL001684,DCL008041,2,4,B04,Email domain and local-part prefix,1,8,STG001684,CRM,CRM001684,STG028715,MARKETING,MKT007413,True,0.8261,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7623,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001684,PCL008017
DCL001684,DCL008574,2,6,B02,Surname initial and postcode outward code,1,12,STG021267,ECOMMERCE,TXN013267,STG074154,SUPPORT,SUP000852,True,0.8333,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.7769,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001684,PCL008496
DCL001685,DCL007939,11,4,B04,Email domain and local-part prefix,1,44,STG073818,SUPPORT,SUP000516,STG008813,ECOMMERCE,TXN000813,True,0.8511,False,0.0,True,0.7826,False,0.0,False,0.0,False,0.0,0.8237,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001685,PCL001250
DCL001685,DCL010294,11,1,B04,Email domain and local-part prefix,1,11,STG073818,SUPPORT,SUP000516,STG030517,MARKETING,MKT009215,True,0.8636,False,0.0,True,0.7273,False,0.0,False,0.0,False,0.0,0.8091,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001685,PCL009977
DCL001687,DCL008751,12,5,B04,Email domain and local-part prefix,1,60,STG022963,MARKETING,MKT001661,STG023008,MARKETING,MKT001706,True,0.8571,False,0.0,True,0.7407,False,0.0,True,0.1818,False,0.0,0.7058,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001687,PCL008645
DCL001688,DCL010587,9,1,B04,Email domain and local-part prefix,1,9,STG027732,MARKETING,MKT006430,STG074749,SUPPORT,SUP001447,True,0.8077,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8077,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001688,PCL002034
DCL001693,DCL010550,6,1,B04,Email domain and local-part prefix,1,6,STG016713,ECOMMERCE,TXN008713,STG074138,SUPPORT,SUP000836,True,0.8182,False,0.0,True,0.6087,False,0.0,False,0.0,False,0.0,0.7344,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001693,PCL008008
DCL001694,DCL008706,6,4,B04,Email domain and local-part prefix,1,24,STG077205,SUPPORT,SUP003903,STG018886,ECOMMERCE,TXN010886,True,0.8182,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.7455,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001694,PCL008607
DCL001694,DCL009471,6,4,B04,Email domain and local-part prefix,1,24,STG077205,SUPPORT,SUP003903,STG077643,SUPPORT,SUP004341,True,0.8261,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7623,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001694,PCL009278
DCL001694,DCL010342,6,1,B04,Email domain and local-part prefix,1,6,STG077205,SUPPORT,SUP003903,STG031069,MARKETING,MKT009767,True,0.7917,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7417,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001694,PCL009278
DCL001694,DCL010562,6,1,B04,Email domain and local-part prefix,1,6,STG074461,SUPPORT,SUP001159,STG074304,SUPPORT,SUP001002,True,0.7907,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7411,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001694,PCL010179
